2016-12-05 04:26:52,41000000,89,0
2016-12-05 04:26:52,42000000,93,0
2016-12-05 04:26:52,43000000,51,0
2016-12-05 04:26:52,44000000,90,0
2016-12-05 04:26:52,51000000,89,0
2016-12-05 04:26:52,52000000,91,0
2016-12-05 04:26:52,53000000,69,0
2016-12-05 04:26:52,54000000,92,0
2016-12-05 04:26:52,61000000,86,0
2016-12-05 04:26:52,62000000,91,0
2016-12-05 04:26:52,63000000,74,0
2016-12-05 04:26:52,64000000,61,0
2016-12-05 04:26:52,71000000,85,0
2016-12-05 04:26:52,72000000,50,0
2016-12-05 04:26:52,73000000,83,0
2016-12-05 04:26:52,74000000,85,0
2016-12-05 04:26:52,81000000,52,0
2016-12-05 04:26:52,82000000,84,0
2016-12-05 04:26:52,83000000,68,0
2016-12-05 04:26:52,84000000,72,0
2016-12-05 04:26:52,91000000,78,0
2016-12-05 04:26:52,92000000,51,0
2016-12-05 04:26:52,93000000,64,0
2016-12-05 04:26:52,94000000,94,0
2016-12-05 04:27:52,11000000,64,0
2016-12-05 04:27:52,12000000,70,0
2016-12-05 04:27:52,13000000,73,0
2016-12-05 04:27:52,14000000,81,0
2016-12-05 04:27:52,21000000,87,0
2016-12-05 04:27:52,22000000,76,0
2016-12-05 04:27:52,23000000,94,0
2016-12-05 04:27:52,24000000,89,0
2016-12-05 04:27:52,31000000,71,0
2016-12-05 04:27:52,32000000,53,0
2016-12-05 04:27:52,33000000,58,0
2016-12-05 04:27:52,34000000,74,0
2016-12-05 04:27:52,41000000,69,0
2016-12-05 04:27:52,42000000,62,0
2016-12-05 04:27:52,43000000,85,0
2016-12-05 04:27:52,44000000,88,0
2016-12-05 04:27:52,51000000,62,0
2016-12-05 04:27:52,52000000,70,0
2016-12-05 04:27:52,53000000,62,0
2016-12-05 04:27:52,54000000,78,0
2016-12-05 04:27:52,61000000,74,0
2016-12-05 04:27:52,62000000,50,0
2016-12-05 04:27:52,63000000,69,0
2016-12-05 04:27:52,64000000,69,0
2016-12-05 04:27:52,71000000,89,0
2016-12-05 04:27:52,72000000,65,0
2016-12-05 04:27:52,73000000,58,0
2016-12-05 04:27:52,74000000,64,0
2016-12-05 04:27:52,81000000,79,0
2016-12-05 04:27:52,82000000,86,0
2016-12-05 04:27:52,83000000,54,0
2016-12-05 04:27:52,84000000,80,0
2016-12-05 04:27:52,91000000,89,0
2016-12-05 04:27:52,92000000,87,0
2016-12-05 04:27:52,93000000,67,0
2016-12-05 04:27:52,94000000,71,0
2016-12-05 04:28:52,11000000,59,0
2016-12-05 04:28:52,12000000,52,0
2016-12-05 04:28:52,13000000,82,0
2016-12-05 04:28:52,14000000,79,0
2016-12-05 04:28:52,21000000,93,0
2016-12-05 04:28:52,22000000,50,0
2016-12-05 04:28:52,23000000,81,0
2016-12-05 04:28:52,24000000,95,0
2016-12-05 04:28:52,31000000,87,0
2016-12-05 04:28:52,32000000,77,0
2016-12-05 04:28:52,33000000,58,0
2016-12-05 04:28:52,34000000,83,0
2016-12-05 04:28:52,41000000,75,0
2016-12-05 04:28:52,42000000,86,0
2016-12-05 04:28:52,43000000,64,0
2016-12-05 04:28:52,44000000,54,0
2016-12-05 04:28:52,51000000,65,0
2016-12-05 04:28:52,52000000,60,0
2016-12-05 04:28:52,53000000,60,0
2016-12-05 04:28:52,54000000,99,0
2016-12-05 04:28:52,61000000,66,0
2016-12-05 04:28:52,62000000,50,0
2016-12-05 04:28:52,63000000,78,0
2016-12-05 04:28:52,64000000,61,0
2016-12-05 04:28:52,71000000,72,0
2016-12-05 04:28:52,72000000,52,0
2016-12-05 04:28:52,73000000,55,0
2016-12-05 04:28:52,74000000,55,0
2016-12-05 04:28:52,81000000,93,0
2016-12-05 04:28:52,82000000,89,0
2016-12-05 04:28:52,83000000,94,0
2016-12-05 04:28:52,84000000,82,0
2016-12-05 04:28:52,91000000,67,0
2016-12-05 04:28:52,92000000,51,0
2016-12-05 04:28:52,93000000,72,0
2016-12-05 04:28:52,94000000,97,0
2016-12-05 04:29:52,11000000,54,0
2016-12-05 04:29:52,12000000,97,0
2016-12-05 04:29:52,13000000,92,0
2016-12-05 04:29:52,14000000,70,0
2016-12-05 04:29:52,21000000,86,0
2016-12-05 04:29:52,22000000,50,0
2016-12-05 04:29:52,23000000,91,0
2016-12-05 04:29:52,24000000,76,0
2016-12-05 04:29:52,31000000,81,0
2016-12-05 04:29:52,32000000,93,0
2016-12-05 04:29:52,33000000,72,0
2016-12-05 04:29:52,34000000,58,0
2016-12-05 04:29:52,41000000,94,0
2016-12-05 04:29:52,42000000,55,0
2016-12-05 04:29:52,43000000,72,0
2016-12-05 04:29:52,44000000,79,0
2016-12-05 04:29:52,51000000,60,0
2016-12-05 04:29:52,52000000,73,0
2016-12-05 04:29:52,53000000,53,0
2016-12-05 04:29:52,54000000,65,0
2016-12-05 04:29:52,61000000,74,0
2016-12-05 04:29:52,62000000,94,0
2016-12-05 04:29:52,63000000,77,0
2016-12-05 04:29:52,64000000,72,0
2016-12-05 04:29:52,71000000,50,0
2016-12-05 04:29:52,72000000,75,0
2016-12-05 04:29:52,73000000,80,0
2016-12-05 04:29:52,74000000,68,0
2016-12-05 04:29:52,81000000,53,0
2016-12-05 04:29:52,82000000,71,0
2016-12-05 04:29:52,83000000,67,0
2016-12-05 04:29:52,84000000,91,0
2016-12-05 04:29:52,91000000,54,0
2016-12-05 04:29:52,92000000,93,0
2016-12-05 04:29:52,93000000,80,0
2016-12-05 04:29:52,94000000,50,0
2016-12-05 04:30:52,11000000,67,0
2016-12-05 04:30:52,12000000,68,0
2016-12-05 04:30:52,13000000,93,0
2016-12-05 04:30:52,14000000,56,0
2016-12-05 04:30:52,21000000,91,0
2016-12-05 04:30:52,22000000,68,0
2016-12-05 04:30:52,23000000,91,0
2016-12-05 04:30:52,24000000,78,0
2016-12-05 04:30:52,31000000,77,0
2016-12-05 04:30:52,32000000,61,0
2016-12-05 04:30:52,33000000,73,0
2016-12-05 04:30:52,34000000,90,0
2016-12-05 04:30:52,41000000,60,0
2016-12-05 04:30:52,42000000,80,0
2016-12-05 04:30:52,43000000,60,0
2016-12-05 04:30:52,44000000,83,0
2016-12-05 04:30:52,51000000,75,0
2016-12-05 04:30:52,52000000,86,0
2016-12-05 04:30:52,53000000,57,0
2016-12-05 04:30:52,54000000,70,0
2016-12-05 04:30:52,61000000,52,0
2016-12-05 04:30:52,62000000,96,0
2016-12-05 04:30:52,63000000,67,0
2016-12-05 04:30:52,64000000,71,0
2016-12-05 04:30:52,71000000,63,0
2016-12-05 04:30:52,72000000,60,0
2016-12-05 04:30:52,73000000,62,0
2016-12-05 04:30:52,74000000,62,0
2016-12-05 04:30:52,81000000,57,0
2016-12-05 04:30:52,82000000,61,0
2016-12-05 04:30:52,83000000,51,0
2016-12-05 04:30:52,84000000,95,0
2016-12-05 04:30:52,91000000,54,0
2016-12-05 04:30:52,92000000,77,0
2016-12-05 04:30:52,93000000,58,0
2016-12-05 04:30:52,94000000,55,0
2016-12-05 04:31:52,11000000,85,0
2016-12-05 04:31:52,12000000,71,0
2016-12-05 04:31:52,13000000,97,0
2016-12-05 04:31:52,14000000,55,0
2016-12-05 04:31:52,21000000,93,0
2016-12-05 04:31:52,22000000,79,0
2016-12-05 04:31:52,23000000,53,0
2016-12-05 04:31:52,24000000,93,0
2016-12-05 04:31:52,31000000,88,0
2016-12-05 04:31:52,32000000,71,0
2016-12-05 04:31:52,33000000,98,0
2016-12-05 04:31:52,34000000,64,0
2016-12-05 04:31:52,41000000,81,0
2016-12-05 04:31:52,42000000,83,0
2016-12-05 04:31:52,43000000,91,0
2016-12-05 04:31:52,44000000,71,0
2016-12-05 04:31:52,51000000,50,0
2016-12-05 04:31:52,52000000,97,0
2016-12-05 04:31:52,53000000,61,0
2016-12-05 04:31:52,54000000,92,0
2016-12-05 04:31:52,61000000,88,0
2016-12-05 04:31:52,62000000,94,0
2016-12-05 04:31:52,63000000,75,0
2016-12-05 04:31:52,64000000,67,0
2016-12-05 04:31:52,71000000,90,0
2016-12-05 04:31:52,72000000,57,0
2016-12-05 04:31:52,73000000,56,0
2016-12-05 04:31:52,74000000,61,0
2016-12-05 04:31:52,81000000,76,0
2016-12-05 04:31:52,82000000,78,0
2016-12-05 04:31:52,83000000,88,0
2016-12-05 04:31:52,84000000,69,0
2016-12-05 04:31:52,91000000,82,0
2016-12-05 04:31:52,92000000,99,0
2016-12-05 04:31:52,93000000,89,0
2016-12-05 04:31:52,94000000,58,0
2016-12-05 04:32:52,11000000,62,0
2016-12-05 04:32:52,12000000,67,0
2016-12-05 04:32:52,13000000,65,0
2016-12-05 04:32:52,14000000,94,0
2016-12-05 04:32:52,21000000,55,0
2016-12-05 04:32:52,22000000,97,0
2016-12-05 04:32:52,23000000,50,0
2016-12-05 04:32:52,24000000,96,0
2016-12-05 04:32:52,31000000,76,0
2016-12-05 04:32:52,32000000,58,0
2016-12-05 04:32:52,33000000,68,0
2016-12-05 04:32:52,34000000,90,0
2016-12-05 04:32:52,41000000,92,0
2016-12-05 04:32:52,42000000,61,0
2016-12-05 04:32:52,43000000,67,0
2016-12-05 04:32:52,44000000,79,0
2016-12-05 04:32:52,51000000,67,0
2016-12-05 04:32:52,52000000,82,0
2016-12-05 04:32:52,53000000,80,0
2016-12-05 04:32:52,54000000,76,0
2016-12-05 04:32:52,61000000,83,0
2016-12-05 04:32:52,62000000,94,0
2016-12-05 04:32:52,63000000,78,0
2016-12-05 04:32:52,64000000,58,0
2016-12-05 04:32:52,71000000,92,0
2016-12-05 04:32:52,72000000,92,0
2016-12-05 04:32:52,73000000,85,0
2016-12-05 04:32:52,74000000,89,0
2016-12-05 04:32:52,81000000,90,0
2016-12-05 04:32:52,82000000,59,0
2016-12-05 04:32:52,83000000,76,0
2016-12-05 04:32:52,84000000,96,0
2016-12-05 04:32:52,91000000,71,0
2016-12-05 04:32:52,92000000,54,0
2016-12-05 04:32:52,93000000,72,0
2016-12-05 04:32:52,94000000,74,0
2016-12-05 04:33:52,11000000,57,0
2016-12-05 04:33:52,12000000,95,0
2016-12-05 04:33:52,13000000,56,0
2016-12-05 04:33:52,14000000,87,0
2016-12-05 04:33:52,21000000,65,0
2016-12-05 04:33:52,22000000,85,0
2016-12-05 04:33:52,23000000,78,0
2016-12-05 04:33:52,24000000,63,0
2016-12-05 04:33:52,31000000,82,0
2016-12-05 04:33:52,32000000,73,0
2016-12-05 04:33:52,33000000,73,0
2016-12-05 04:33:52,34000000,83,0
2016-12-05 04:33:52,41000000,93,0
2016-12-05 04:33:52,42000000,75,0
2016-12-05 04:33:52,43000000,67,0
2016-12-05 04:33:52,44000000,61,0
2016-12-05 04:33:52,51000000,65,0
2016-12-05 04:33:52,52000000,89,0
2016-12-05 04:33:52,53000000,64,0
2016-12-05 04:33:52,54000000,84,0
2016-12-05 04:33:52,61000000,62,0
2016-12-05 04:33:52,62000000,91,0
2016-12-05 04:33:52,63000000,90,0
2016-12-05 04:33:52,64000000,71,0
2016-12-05 04:33:52,71000000,72,0
2016-12-05 04:33:52,72000000,79,0
2016-12-05 04:33:52,73000000,98,0
2016-12-05 04:33:52,74000000,56,0
2016-12-05 04:33:52,81000000,88,0
2016-12-05 04:33:52,82000000,97,0
2016-12-05 04:33:52,83000000,50,0
2016-12-05 04:33:52,84000000,95,0
2016-12-05 04:33:52,91000000,60,0
2016-12-05 04:33:52,92000000,99,0
2016-12-05 04:33:52,93000000,91,0
2016-12-05 04:33:52,94000000,81,0
2016-12-05 04:34:52,11000000,98,0
2016-12-05 04:34:52,12000000,83,0
2016-12-05 04:34:52,13000000,85,0
2016-12-05 04:34:52,14000000,63,0
2016-12-05 04:34:52,21000000,93,0
2016-12-05 04:34:52,22000000,88,0
2016-12-05 04:34:52,23000000,65,0
2016-12-05 04:34:52,24000000,93,0
2016-12-05 04:34:52,31000000,99,0
2016-12-05 04:34:52,32000000,76,0
2016-12-05 04:34:52,33000000,81,0
2016-12-05 04:34:52,34000000,92,0
2016-12-05 04:34:52,41000000,94,0
2016-12-05 04:34:52,42000000,80,0
2016-12-05 04:34:52,43000000,54,0
2016-12-05 04:34:52,44000000,51,0
2016-12-05 04:34:52,51000000,60,0
2016-12-05 04:34:52,52000000,98,0
2016-12-05 04:34:52,53000000,97,0
2016-12-05 04:34:52,54000000,67,0
2016-12-05 04:34:52,61000000,88,0
2016-12-05 04:34:52,62000000,62,0
2016-12-05 04:34:52,63000000,92,0
2016-12-05 04:34:52,64000000,62,0
2016-12-05 04:34:52,71000000,76,0
2016-12-05 04:34:52,72000000,64,0
2016-12-05 04:34:52,73000000,65,0
2016-12-05 04:34:52,74000000,77,0
2016-12-05 04:34:52,81000000,81,0
2016-12-05 04:34:52,82000000,71,0
2016-12-05 04:34:52,83000000,62,0
2016-12-05 04:34:52,84000000,64,0
2016-12-05 04:34:52,91000000,95,0
2016-12-05 04:34:52,92000000,83,0
2016-12-05 04:34:52,93000000,93,0
2016-12-05 04:34:52,94000000,53,0
2016-12-05 04:35:52,11000000,73,0
2016-12-05 04:35:52,12000000,80,0
2016-12-05 04:35:52,13000000,77,0
2016-12-05 04:35:52,14000000,53,0
2016-12-05 04:35:52,21000000,98,0
2016-12-05 04:35:52,22000000,98,0
2016-12-05 04:35:52,23000000,50,0
2016-12-05 04:35:52,24000000,92,0
2016-12-05 04:35:52,31000000,54,0
2016-12-05 04:35:52,32000000,80,0
2016-12-05 04:35:52,33000000,88,0
2016-12-05 04:35:52,34000000,96,0
2016-12-05 04:35:52,41000000,59,0
2016-12-05 04:35:52,42000000,93,0
2016-12-05 04:35:52,43000000,68,0
2016-12-05 04:35:52,44000000,66,0
2016-12-05 04:35:52,51000000,54,0
2016-12-05 04:35:52,52000000,62,0
2016-12-05 04:35:52,53000000,56,0
2016-12-05 04:35:52,54000000,61,0
2016-12-05 04:35:52,61000000,81,0
2016-12-05 04:35:52,62000000,63,0
2016-12-05 04:35:52,63000000,97,0
2016-12-05 04:35:52,64000000,84,0
2016-12-05 04:35:52,71000000,59,0
2016-12-05 04:35:52,72000000,86,0
2016-12-05 04:35:52,73000000,91,0
2016-12-05 04:35:52,74000000,91,0
2016-12-05 04:35:52,81000000,59,0
2016-12-05 04:35:52,82000000,88,0
2016-12-05 04:35:52,83000000,57,0
2016-12-05 04:35:52,84000000,80,0
2016-12-05 04:35:52,91000000,96,0
2016-12-05 04:35:52,92000000,92,0
2016-12-05 04:35:52,93000000,71,0
2016-12-05 04:35:52,94000000,83,0
2016-12-05 04:36:52,11000000,75,0
2016-12-05 04:36:52,12000000,54,0
2016-12-05 04:36:52,13000000,66,0
2016-12-05 04:36:52,14000000,74,0
2016-12-05 04:36:52,21000000,85,0
2016-12-05 04:36:52,22000000,81,0
2016-12-05 04:36:52,23000000,88,0
2016-12-05 04:36:52,24000000,65,0
2016-12-05 04:36:52,31000000,89,0
2016-12-05 04:36:52,32000000,99,0
2016-12-05 04:36:52,33000000,75,0
2016-12-05 04:36:52,34000000,94,0
2016-12-05 04:36:52,41000000,59,0
2016-12-05 04:36:52,42000000,91,0
2016-12-05 04:36:52,43000000,97,0
2016-12-05 04:36:52,44000000,59,0
2016-12-05 04:36:52,51000000,80,0
2016-12-05 04:36:52,52000000,64,0
2016-12-05 04:36:52,53000000,60,0
2016-12-05 04:36:52,54000000,61,0
2016-12-05 04:36:52,61000000,73,0
2016-12-05 04:36:52,62000000,65,0
2016-12-05 04:36:52,63000000,53,0
2016-12-05 04:36:52,64000000,77,0
2016-12-05 04:36:52,71000000,79,0
2016-12-05 04:36:52,72000000,99,0
2016-12-05 04:36:52,73000000,57,0
2016-12-05 04:36:52,74000000,83,0
2016-12-05 04:36:52,81000000,74,0
2016-12-05 04:36:52,82000000,60,0
2016-12-05 04:36:52,83000000,86,0
2016-12-05 04:36:52,84000000,78,0
2016-12-05 04:36:52,91000000,68,0
2016-12-05 04:36:52,92000000,77,0
2016-12-05 04:36:52,93000000,68,0
2016-12-05 04:36:52,94000000,99,0
2016-12-05 04:37:52,11000000,52,0
2016-12-05 04:37:52,12000000,78,0
2016-12-05 04:37:52,13000000,53,0
2016-12-05 04:37:52,14000000,92,0
2016-12-05 04:37:52,21000000,94,0
2016-12-05 04:37:52,22000000,80,0
2016-12-05 04:37:52,23000000,63,0
2016-12-05 04:37:52,24000000,87,0
2016-12-05 04:37:52,31000000,77,0
2016-12-05 04:37:52,32000000,74,0
2016-12-05 04:37:52,33000000,75,0
2016-12-05 04:37:52,34000000,56,0
2016-12-05 04:37:52,41000000,51,0
2016-12-05 04:37:52,42000000,87,0
2016-12-05 04:37:52,43000000,53,0
2016-12-05 04:37:52,44000000,54,0
2016-12-05 04:37:52,51000000,80,0
2016-12-05 04:37:52,52000000,96,0
2016-12-05 04:37:52,53000000,87,0
2016-12-05 04:37:52,54000000,59,0
2016-12-05 04:37:52,61000000,51,0
2016-12-05 04:37:52,62000000,60,0
2016-12-05 04:37:52,63000000,62,0
2016-12-05 04:37:52,64000000,67,0
2016-12-05 04:37:52,71000000,75,0
2016-12-05 04:37:52,72000000,72,0
2016-12-05 04:37:52,73000000,84,0
2016-12-05 04:37:52,74000000,88,0
2016-12-05 04:37:52,81000000,88,0
2016-12-05 04:37:52,82000000,96,0
2016-12-05 04:37:52,83000000,78,0
2016-12-05 04:37:52,84000000,98,0
2016-12-05 04:37:52,91000000,87,0
2016-12-05 04:37:52,92000000,55,0
2016-12-05 04:37:52,93000000,71,0
2016-12-05 04:37:52,94000000,92,0
2016-12-05 04:38:52,11000000,56,0
2016-12-05 04:38:52,12000000,97,0
2016-12-05 04:38:52,13000000,87,0
2016-12-05 04:38:52,14000000,72,0
2016-12-05 04:38:52,21000000,92,0
2016-12-05 04:38:52,22000000,81,0
2016-12-05 04:38:52,23000000,86,0
2016-12-05 04:38:52,24000000,99,0
2016-12-05 04:38:52,31000000,96,0
2016-12-05 04:38:52,32000000,81,0
2016-12-05 04:38:52,33000000,60,0
2016-12-05 04:38:52,34000000,91,0
2016-12-05 04:38:52,41000000,85,0
2016-12-05 04:38:52,42000000,75,0
2016-12-05 04:38:52,43000000,71,0
2016-12-05 04:38:52,44000000,73,0
2016-12-05 04:38:52,51000000,65,0
2016-12-05 04:38:52,52000000,80,0
2016-12-05 04:38:52,53000000,72,0
2016-12-05 04:38:52,54000000,68,0
2016-12-05 04:38:52,61000000,55,0
2016-12-05 04:38:52,62000000,94,0
2016-12-05 04:38:52,63000000,83,0
2016-12-05 04:38:52,64000000,71,0
2016-12-05 04:38:52,71000000,54,0
2016-12-05 04:38:52,72000000,98,0
2016-12-05 04:38:52,73000000,91,0
2016-12-05 04:38:52,74000000,57,0
2016-12-05 04:38:52,81000000,76,0
2016-12-05 04:38:52,82000000,62,0
2016-12-05 04:38:52,83000000,91,0
2016-12-05 04:38:52,84000000,53,0
2016-12-05 04:38:52,91000000,91,0
2016-12-05 04:38:52,92000000,98,0
2016-12-05 04:38:52,93000000,92,0
2016-12-05 04:38:52,94000000,62,0
2016-12-05 04:39:52,11000000,61,0
2016-12-05 04:39:52,12000000,99,0
2016-12-05 04:39:52,13000000,54,0
2016-12-05 04:39:52,14000000,67,0
2016-12-05 04:39:52,21000000,65,0
2016-12-05 04:39:52,22000000,63,0
2016-12-05 04:39:52,23000000,93,0
2016-12-05 04:39:52,24000000,96,0
2016-12-05 04:39:52,31000000,95,0
2016-12-05 04:39:52,32000000,54,0
2016-12-05 04:39:52,33000000,96,0
2016-12-05 04:39:52,34000000,83,0
2016-12-05 04:39:52,41000000,72,0
2016-12-05 04:39:52,42000000,96,0
2016-12-05 04:39:52,43000000,72,0
2016-12-05 04:39:52,44000000,86,0
2016-12-05 04:39:52,51000000,87,0
2016-12-05 04:39:52,52000000,77,0
2016-12-05 04:39:52,53000000,79,0
2016-12-05 04:39:52,54000000,92,0
2016-12-05 04:39:52,61000000,62,0
2016-12-05 04:39:52,62000000,93,0
2016-12-05 04:39:52,63000000,79,0
2016-12-05 04:39:52,64000000,77,0
2016-12-05 04:39:52,71000000,70,0
2016-12-05 04:39:52,72000000,64,0
2016-12-05 04:39:52,73000000,67,0
2016-12-05 04:39:52,74000000,69,0
2016-12-05 04:39:52,81000000,88,0
2016-12-05 04:39:52,82000000,95,0
2016-12-05 04:39:52,83000000,94,0
2016-12-05 04:39:52,84000000,53,0
2016-12-05 04:39:52,91000000,56,0
2016-12-05 04:39:52,92000000,98,0
2016-12-05 04:39:52,93000000,80,0
2016-12-05 04:39:52,94000000,89,0
2016-12-05 04:40:52,11000000,51,0
2016-12-05 04:40:52,12000000,91,0
2016-12-05 04:40:52,13000000,82,0
2016-12-05 04:40:52,14000000,89,0
2016-12-05 04:40:52,21000000,64,0
2016-12-05 04:40:52,22000000,71,0
2016-12-05 04:40:52,23000000,93,0
2016-12-05 04:40:52,24000000,63,0
2016-12-05 04:40:52,31000000,51,0
2016-12-05 04:40:52,32000000,97,0
2016-12-05 04:40:52,33000000,82,0
2016-12-05 04:40:52,34000000,63,0
2016-12-05 04:40:52,41000000,73,0
2016-12-05 04:40:52,42000000,73,0
2016-12-05 04:40:52,43000000,58,0
2016-12-05 04:40:52,44000000,50,0
2016-12-05 04:40:52,51000000,69,0
2016-12-05 04:40:52,52000000,81,0
2016-12-05 04:40:52,53000000,72,0
2016-12-05 04:40:52,54000000,52,0
2016-12-05 04:40:52,61000000,54,0
2016-12-05 04:40:52,62000000,64,0
2016-12-05 04:40:52,63000000,80,0
2016-12-05 04:40:52,64000000,96,0
2016-12-05 04:40:52,71000000,86,0
2016-12-05 04:40:52,72000000,74,0
2016-12-05 04:40:52,73000000,66,0
2016-12-05 04:40:52,74000000,70,0
2016-12-05 04:40:52,81000000,82,0
2016-12-05 04:40:52,82000000,72,0
2016-12-05 04:40:52,83000000,74,0
2016-12-05 04:40:52,84000000,65,0
2016-12-05 04:40:52,91000000,74,0
2016-12-05 04:40:52,92000000,82,0
2016-12-05 04:40:52,93000000,97,0
2016-12-05 04:40:52,94000000,67,0
2016-12-05 04:41:52,11000000,68,0
2016-12-05 04:41:52,12000000,96,0
2016-12-05 04:41:52,13000000,69,0
2016-12-05 04:41:52,14000000,90,0
2016-12-05 04:41:52,21000000,85,0
2016-12-05 04:41:52,22000000,59,0
2016-12-05 04:41:52,23000000,91,0
2016-12-05 04:41:52,24000000,66,0
2016-12-05 04:41:52,31000000,54,0
2016-12-05 04:41:52,32000000,87,0
2016-12-05 04:41:52,33000000,64,0
2016-12-05 04:41:52,34000000,90,0
2016-12-05 04:41:52,41000000,53,0
2016-12-05 04:41:52,42000000,80,0
2016-12-05 04:41:52,43000000,52,0
2016-12-05 04:41:52,44000000,93,0
2016-12-05 04:41:52,51000000,62,0
2016-12-05 04:41:52,52000000,54,0
2016-12-05 04:41:52,53000000,72,0
2016-12-05 04:41:52,54000000,66,0
2016-12-05 04:41:52,61000000,77,0
2016-12-05 04:41:52,62000000,69,0
2016-12-05 04:41:52,63000000,55,0
2016-12-05 04:41:52,64000000,66,0
2016-12-05 04:41:52,71000000,69,0
2016-12-05 04:41:52,72000000,75,0
2016-12-05 04:41:52,73000000,78,0
2016-12-05 04:41:52,74000000,86,0
2016-12-05 04:41:52,81000000,93,0
2016-12-05 04:41:52,82000000,98,0
2016-12-05 04:41:52,83000000,68,0
2016-12-05 04:41:52,84000000,72,0
2016-12-05 04:41:52,91000000,98,0
2016-12-05 04:41:52,92000000,69,0
2016-12-05 04:41:52,93000000,66,0
2016-12-05 04:41:52,94000000,96,0
2016-12-05 04:42:52,11000000,59,0
2016-12-05 04:42:52,12000000,93,0
2016-12-05 04:42:52,13000000,70,0
2016-12-05 04:42:52,14000000,65,0
2016-12-05 04:42:52,21000000,89,0
2016-12-05 04:42:52,22000000,97,0
2016-12-05 04:42:52,23000000,81,0
2016-12-05 04:42:52,24000000,61,0
2016-12-05 04:42:52,31000000,59,0
2016-12-05 04:42:52,32000000,56,0
2016-12-05 04:42:52,33000000,75,0
2016-12-05 04:42:52,34000000,93,0
2016-12-05 04:42:52,41000000,86,0
2016-12-05 04:42:52,42000000,82,0
2016-12-05 04:42:52,43000000,71,0
2016-12-05 04:42:52,44000000,77,0
2016-12-05 04:42:52,51000000,97,0
2016-12-05 04:42:52,52000000,98,0
2016-12-05 04:42:52,53000000,62,0
2016-12-05 04:42:52,54000000,70,0
2016-12-05 04:42:52,61000000,95,0
2016-12-05 04:42:52,62000000,58,0
2016-12-05 04:42:52,63000000,77,0
2016-12-05 04:42:52,64000000,76,0
2016-12-05 04:42:52,71000000,51,0
2016-12-05 04:42:52,72000000,76,0
2016-12-05 04:42:52,73000000,81,0
